Timestamp,Lot_ID,Wafer_ID,Die_X,Die_Y,Equipment_ID,Path_ID,Voltage,Chamber_Temp,Pressure,Gas_Flow,Operating_Freq,Worst_Slack,Leakage_Power,Pass_Fail,Error_Code
2026-01-06 08:05:00,LOT_02,W_04,1,4,ETCHER_B,PATH_0001,1.06,66.67,15.33,94.64,2.66,0.144,18.49,1,NORMAL
2026-01-06 08:10:00,LOT_02,W_04,2,4,ETCHER_B,PATH_0025,1.06,79.51,15.4,98.47,2.4,0.025,22.38,1,NORMAL
2026-01-06 08:15:00,LOT_02,W_04,3,4,ETCHER_B,PATH_0043,1.0,71.31,15.15,96.19,2.51,0.091,19.26,1,NORMAL
2026-01-06 08:20:00,LOT_02,W_04,4,4,ETCHER_B,PATH_0040,1.12,71.6,14.84,98.62,2.83,0.088,21.32,1,NORMAL
2026-01-06 08:25:00,LOT_02,W_04,5,4,ETCHER_B,PATH_0042,0.8,70.04,15.04,93.88,1.99,0.089,18.09,1,NORMAL
2026-01-06 08:30:00,LOT_02,W_04,6,4,ETCHER_B,PATH_0025,1.28,70.45,15.93,98.01,3.16,0.117,21.52,1,NORMAL
2026-01-06 08:35:00,LOT_02,W_04,7,4,ETCHER_B,PATH_0039,0.97,72.22,14.63,93.84,2.4,0.074,20.64,1,NORMAL
2026-01-06 08:40:00,LOT_02,W_04,8,4,ETCHER_B,PATH_0035,0.75,78.09,15.04,97.51,1.81,-0.023,21.46,0,ERR-T101
2026-01-06 08:45:00,LOT_02,W_04,9,4,ETCHER_B,PATH_0003,1.17,71.86,14.82,103.81,2.81,0.114,21.0,1,NORMAL
2026-01-06 08:50:00,LOT_02,W_04,0,5,ETCHER_B,PATH_0037,1.31,67.54,15.46,101.71,3.15,0.155,19.51,1,NORMAL
2026-01-06 08:55:00,LOT_02,W_04,1,5,ETCHER_B,PATH_0044,1.13,72.57,14.25,98.96,2.96,0.106,22.48,1,NORMAL
2026-01-06 09:00:00,LOT_02,W_04,2,5,ETCHER_B,PATH_0044,1.11,75.02,14.78,98.9,2.67,0.045,21.34,1,NORMAL
2026-01-06 09:05:00,LOT_02,W_04,3,5,ETCHER_B,PATH_0030,0.73,71.93,15.01,103.42,1.78,0.06,17.75,1,NORMAL
2026-01-06 09:10:00,LOT_02,W_04,4,5,ETCHER_B,PATH_0038,1.33,75.79,14.96,99.63,3.42,0.076,24.93,1,NORMAL
2026-01-06 09:15:00,LOT_02,W_04,5,5,ETCHER_B,PATH_0034,1.22,68.91,14.74,92.07,2.97,0.13,17.36,1,NORMAL
2026-01-06 09:20:00,LOT_02,W_04,6,5,ETCHER_B,PATH_0012,0.8,66.13,16.05,94.57,1.9,0.118,16.39,1,NORMAL
2026-01-06 09:25:00,LOT_02,W_04,7,5,ETCHER_B,PATH_0019,1.37,73.19,15.19,103.8,3.56,0.11,23.4,1,NORMAL
2026-01-06 09:30:00,LOT_02,W_04,8,5,ETCHER_B,PATH_0037,1.3,72.32,14.12,100.35,3.26,0.107,23.76,1,NORMAL
2026-01-06 09:35:00,LOT_02,W_04,9,5,ETCHER_B,PATH_0044,1.01,70.82,15.36,92.93,2.7,0.081,18.68,1,NORMAL
2026-01-06 09:40:00,LOT_02,W_04,0,6,ETCHER_B,PATH_0049,1.38,66.84,15.65,100.72,3.62,0.174,22.95,1,NORMAL
2026-01-06 09:45:00,LOT_02,W_04,1,6,ETCHER_B,PATH_0017,0.84,62.15,15.41,96.7,2.05,0.155,14.61,1,NORMAL
2026-01-06 09:50:00,LOT_02,W_04,2,6,ETCHER_B,PATH_0010,0.85,75.54,14.51,99.44,2.07,0.038,19.07,1,NORMAL
2026-01-06 09:55:00,LOT_02,W_04,3,6,ETCHER_B,PATH_0049,0.85,72.55,14.94,101.94,2.15,0.083,20.71,1,NORMAL
2026-01-06 10:00:00,LOT_02,W_04,4,6,ETCHER_B,PATH_0047,1.27,63.87,15.15,102.29,3.39,0.182,18.83,1,NORMAL
2026-01-06 10:05:00,LOT_02,W_04,5,6,ETCHER_B,PATH_0012,1.14,67.36,15.01,96.26,2.89,0.155,17.51,1,NORMAL
2026-01-06 10:10:00,LOT_02,W_04,6,6,ETCHER_B,PATH_0016,1.23,73.13,15.79,98.96,2.96,0.077,20.84,1,NORMAL
2026-01-06 10:15:00,LOT_02,W_04,7,6,ETCHER_B,PATH_0024,0.83,71.8,15.23,92.61,2.19,0.065,20.09,1,NORMAL
2026-01-06 10:20:00,LOT_02,W_04,8,6,ETCHER_B,PATH_0019,1.2,74.36,15.13,94.48,2.85,0.085,22.07,1,NORMAL
2026-01-06 10:25:00,LOT_02,W_04,9,6,ETCHER_B,PATH_0008,1.19,66.18,14.63,94.84,3.03,0.149,17.56,1,NORMAL
2026-01-06 10:30:00,LOT_02,W_04,0,7,ETCHER_B,PATH_0031,1.04,66.85,15.05,99.25,2.68,0.118,19.81,1,NORMAL
2026-01-06 10:35:00,LOT_02,W_04,1,7,ETCHER_B,PATH_0021,0.72,68.85,14.29,97.37,1.99,0.088,17.63,1,NORMAL
2026-01-06 10:40:00,LOT_02,W_04,2,7,ETCHER_B,PATH_0017,0.95,67.75,15.25,92.87,2.44,0.129,18.0,1,NORMAL
2026-01-06 10:45:00,LOT_02,W_04,3,7,ETCHER_B,PATH_0023,1.17,68.59,15.72,88.07,3.01,0.129,20.62,1,NORMAL
2026-01-06 10:50:00,LOT_02,W_04,4,7,ETCHER_B,PATH_0037,1.03,64.14,15.7,94.0,2.6,0.181,16.82,1,NORMAL
2026-01-06 10:55:00,LOT_02,W_04,5,7,ETCHER_B,PATH_0016,1.13,67.06,14.51,98.79,2.74,0.144,17.93,1,NORMAL
2026-01-06 11:00:00,LOT_02,W_04,6,7,ETCHER_B,PATH_0006,0.88,61.87,15.86,96.56,2.23,0.157,14.64,1,NORMAL
2026-01-06 11:05:00,LOT_02,W_04,7,7,ETCHER_B,PATH_0008,0.93,67.71,15.34,100.66,2.41,0.095,18.42,1,NORMAL
2026-01-06 11:10:00,LOT_02,W_04,8,7,ETCHER_B,PATH_0025,0.85,69.56,14.92,102.26,2.05,0.093,18.21,1,NORMAL
2026-01-06 11:15:00,LOT_02,W_04,9,7,ETCHER_B,PATH_0018,0.8,70.57,15.37,96.09,1.99,0.062,17.21,1,NORMAL
2026-01-06 11:20:00,LOT_02,W_04,0,8,ETCHER_B,PATH_0025,1.2,71.29,14.53,99.95,2.85,0.103,19.25,1,NORMAL
2026-01-06 11:25:00,LOT_02,W_04,1,8,ETCHER_B,PATH_0012,1.38,72.09,14.74,94.51,3.43,0.122,20.68,1,NORMAL
2026-01-06 11:30:00,LOT_02,W_04,2,8,ETCHER_B,PATH_0015,1.08,71.98,15.61,90.84,2.64,0.085,20.72,1,NORMAL
2026-01-06 11:35:00,LOT_02,W_04,3,8,ETCHER_B,PATH_0026,1.14,64.99,15.52,88.87,2.9,0.176,16.75,1,NORMAL
2026-01-06 11:40:00,LOT_02,W_04,4,8,ETCHER_B,PATH_0041,0.7,65.3,14.46,96.56,1.82,0.124,15.44,1,NORMAL
2026-01-06 11:45:00,LOT_02,W_04,5,8,ETCHER_B,PATH_0045,0.75,68.42,14.85,92.9,1.67,0.089,17.01,1,NORMAL
2026-01-06 11:50:00,LOT_02,W_04,6,8,ETCHER_B,PATH_0026,0.72,68.28,14.21,95.25,1.73,0.089,16.39,1,NORMAL
2026-01-06 11:55:00,LOT_02,W_04,7,8,ETCHER_B,PATH_0047,1.13,79.46,14.94,100.87,2.88,0.029,23.31,1,NORMAL
2026-01-06 12:00:00,LOT_02,W_04,8,8,ETCHER_B,PATH_0032,0.7,69.77,14.59,92.46,1.83,0.085,17.25,1,NORMAL
2026-01-06 12:05:00,LOT_02,W_04,9,8,ETCHER_B,PATH_0010,1.29,67.78,14.64,92.65,3.16,0.14,19.79,1,NORMAL
2026-01-06 12:10:00,LOT_02,W_04,0,9,ETCHER_B,PATH_0016,1.3,74.28,15.62,98.08,3.2,0.087,21.65,1,NORMAL
2026-01-06 12:15:00,LOT_02,W_04,1,9,ETCHER_B,PATH_0007,0.88,72.37,15.6,94.03,2.45,0.056,18.93,1,NORMAL
2026-01-06 12:20:00,LOT_02,W_04,2,9,ETCHER_B,PATH_0017,1.04,76.94,15.43,93.91,2.5,0.037,21.71,1,NORMAL
2026-01-06 12:25:00,LOT_02,W_04,3,9,ETCHER_B,PATH_0023,1.21,67.35,15.04,96.46,2.82,0.141,18.41,1,NORMAL
2026-01-06 12:30:00,LOT_02,W_04,4,9,ETCHER_B,PATH_0026,1.05,65.54,15.63,104.62,2.62,0.159,18.76,1,NORMAL
2026-01-06 12:35:00,LOT_02,W_04,5,9,ETCHER_B,PATH_0021,1.39,73.09,14.91,102.8,3.43,0.096,22.57,1,NORMAL
2026-01-06 12:40:00,LOT_02,W_04,6,9,ETCHER_B,PATH_0022,0.95,72.14,14.65,102.71,2.36,0.084,20.6,1,NORMAL
2026-01-06 12:45:00,LOT_02,W_04,7,9,ETCHER_B,PATH_0007,1.04,67.16,14.55,96.22,2.51,0.121,15.71,1,NORMAL
2026-01-06 12:50:00,LOT_02,W_04,8,9,ETCHER_B,PATH_0014,0.87,72.29,15.43,96.99,2.02,0.06,17.84,1,NORMAL
2026-01-06 12:55:00,LOT_02,W_04,9,9,ETCHER_B,PATH_0015,1.03,64.38,14.84,99.05,2.49,0.155,18.59,1,NORMAL
2026-01-06 13:00:00,LOT_03,W_00,0,0,ETCHER_A,PATH_0007,1.32,64.56,14.66,99.85,3.43,0.181,19.97,1,NORMAL
2026-01-06 13:05:00,LOT_03,W_00,1,0,ETCHER_A,PATH_0009,1.11,62.96,15.73,102.67,3.0,0.17,17.18,1,NORMAL
2026-01-06 13:10:00,LOT_03,W_00,2,0,ETCHER_A,PATH_0048,0.95,65.58,14.89,99.38,2.58,0.139,15.58,1,NORMAL
2026-01-06 13:15:00,LOT_03,W_00,3,0,ETCHER_A,PATH_0008,0.82,63.16,15.45,101.06,1.98,0.163,16.17,1,NORMAL
2026-01-06 13:20:00,LOT_03,W_00,4,0,ETCHER_A,PATH_0023,1.01,66.35,14.15,98.45,2.64,0.169,17.3,1,NORMAL
2026-01-06 13:25:00,LOT_03,W_00,5,0,ETCHER_A,PATH_0029,1.03,65.34,14.11,98.02,2.35,0.155,17.38,1,NORMAL
2026-01-06 13:30:00,LOT_03,W_00,6,0,ETCHER_A,PATH_0018,0.75,64.81,14.59,102.53,1.84,0.116,14.99,1,NORMAL
2026-01-06 13:35:00,LOT_03,W_00,7,0,ETCHER_A,PATH_0031,0.89,62.21,14.56,101.85,2.18,0.163,15.45,1,NORMAL
2026-01-06 13:40:00,LOT_03,W_00,8,0,ETCHER_A,PATH_0030,1.2,63.46,14.72,101.05,3.07,0.17,18.29,1,NORMAL
2026-01-06 13:45:00,LOT_03,W_00,9,0,ETCHER_A,PATH_0039,1.01,62.62,14.42,99.98,2.51,0.174,15.84,1,NORMAL
2026-01-06 13:50:00,LOT_03,W_00,0,1,ETCHER_A,PATH_0035,1.05,64.91,15.2,100.61,2.81,0.164,16.99,1,NORMAL
2026-01-06 13:55:00,LOT_03,W_00,1,1,ETCHER_A,PATH_0018,0.8,60.4,15.52,100.8,1.79,0.152,13.15,1,NORMAL
2026-01-06 14:00:00,LOT_03,W_00,2,1,ETCHER_A,PATH_0042,0.92,67.62,15.19,97.98,2.37,0.115,16.53,1,NORMAL
2026-01-06 14:05:00,LOT_03,W_00,3,1,ETCHER_A,PATH_0039,1.23,61.51,15.38,100.55,3.0,0.204,18.78,1,NORMAL
2026-01-06 14:10:00,LOT_03,W_00,4,1,ETCHER_A,PATH_0017,1.18,60.43,15.53,96.22,2.88,0.198,13.86,1,NORMAL
2026-01-06 14:15:00,LOT_03,W_00,5,1,ETCHER_A,PATH_0014,1.08,65.02,15.67,99.68,2.66,0.177,17.44,1,NORMAL
2026-01-06 14:20:00,LOT_03,W_00,6,1,ETCHER_A,PATH_0031,1.39,63.31,14.96,102.2,3.49,0.205,18.1,1,NORMAL
2026-01-06 14:25:00,LOT_03,W_00,7,1,ETCHER_A,PATH_0024,0.92,65.12,14.84,101.52,2.26,0.151,14.9,1,NORMAL
2026-01-06 14:30:00,LOT_03,W_00,8,1,ETCHER_A,PATH_0035,1.4,66.89,13.96,100.44,3.49,0.157,18.8,1,NORMAL
2026-01-06 14:35:00,LOT_03,W_00,9,1,ETCHER_A,PATH_0044,1.11,64.58,15.6,98.85,2.73,0.185,17.71,1,NORMAL
2026-01-06 14:40:00,LOT_03,W_00,0,2,ETCHER_A,PATH_0045,1.07,64.03,15.78,100.72,2.85,0.162,16.08,1,NORMAL
2026-01-06 14:45:00,LOT_03,W_00,1,2,ETCHER_A,PATH_0034,1.13,65.5,14.55,101.17,2.72,0.139,16.52,1,NORMAL
2026-01-06 14:50:00,LOT_03,W_00,2,2,ETCHER_A,PATH_0003,0.93,64.4,14.9,98.47,2.34,0.157,17.42,1,NORMAL
2026-01-06 14:55:00,LOT_03,W_00,3,2,ETCHER_A,PATH_0037,1.14,65.09,14.51,100.1,2.94,0.183,16.63,1,NORMAL
2026-01-06 15:00:00,LOT_03,W_00,4,2,ETCHER_A,PATH_0043,1.12,65.47,14.49,100.15,2.72,0.15,18.02,1,NORMAL
2026-01-06 15:05:00,LOT_03,W_00,5,2,ETCHER_A,PATH_0040,1.17,69.75,14.42,99.72,2.79,0.128,17.46,1,NORMAL
2026-01-06 15:10:00,LOT_03,W_00,6,2,ETCHER_A,PATH_0026,1.36,68.41,15.38,103.77,3.44,0.151,18.99,1,NORMAL
2026-01-06 15:15:00,LOT_03,W_00,7,2,ETCHER_A,PATH_0023,0.75,66.27,14.52,100.42,1.92,0.114,15.38,1,NORMAL
2026-01-06 15:20:00,LOT_03,W_00,8,2,ETCHER_A,PATH_0044,1.3,65.14,15.3,100.68,3.2,0.191,19.26,1,NORMAL
2026-01-06 15:25:00,LOT_03,W_00,9,2,ETCHER_A,PATH_0039,1.29,66.21,16.29,99.37,3.21,0.158,18.85,1,NORMAL
2026-01-06 15:30:00,LOT_03,W_00,0,3,ETCHER_A,PATH_0015,0.8,65.75,15.26,100.51,1.92,0.129,15.62,1,NORMAL
2026-01-06 15:35:00,LOT_03,W_00,1,3,ETCHER_A,PATH_0049,0.96,65.61,15.93,99.96,2.51,0.152,17.0,1,NORMAL
2026-01-06 15:40:00,LOT_03,W_00,2,3,ETCHER_A,PATH_0004,1.13,82.43,14.63,95.75,2.74,-0.003,24.04,0,ERR-T101
2026-01-06 15:45:00,LOT_03,W_00,3,3,ETCHER_A,PATH_0029,1.01,66.79,15.03,98.42,2.54,0.12,17.62,1,NORMAL
2026-01-06 15:50:00,LOT_03,W_00,4,3,ETCHER_A,PATH_0022,0.76,65.25,14.93,96.88,1.8,0.111,16.27,1,NORMAL
2026-01-06 15:55:00,LOT_03,W_00,5,3,ETCHER_A,PATH_0025,0.8,63.44,15.49,98.0,1.91,0.128,15.8,1,NORMAL
2026-01-06 16:00:00,LOT_03,W_00,6,3,ETCHER_A,PATH_0013,1.3,64.67,14.87,98.94,3.29,0.185,19.43,1,NORMAL
2026-01-06 16:05:00,LOT_03,W_00,7,3,ETCHER_A,PATH_0018,1.15,66.53,15.68,101.66,2.9,0.156,18.09,1,NORMAL
2026-01-06 16:10:00,LOT_03,W_00,8,3,ETCHER_A,PATH_0033,1.03,64.37,15.28,100.62,2.58,0.145,16.14,1,NORMAL
2026-01-06 16:15:00,LOT_03,W_00,9,3,ETCHER_A,PATH_0016,0.74,65.19,14.91,102.87,1.84,0.136,16.07,1,NORMAL
2026-01-06 16:20:00,LOT_03,W_00,0,4,ETCHER_A,PATH_0045,1.06,65.27,14.4,100.59,2.64,0.145,17.08,1,NORMAL
2026-01-06 16:25:00,LOT_03,W_00,1,4,ETCHER_A,PATH_0042,0.84,63.11,15.9,99.35,2.23,0.143,16.06,1,NORMAL
2026-01-06 16:30:00,LOT_03,W_00,2,4,ETCHER_A,PATH_0044,0.88,61.5,15.21,99.17,2.24,0.186,14.71,1,NORMAL
2026-01-06 16:35:00,LOT_03,W_00,3,4,ETCHER_A,PATH_0002,0.82,65.38,15.2,96.81,2.16,0.116,15.97,1,NORMAL
2026-01-06 16:40:00,LOT_03,W_00,4,4,ETCHER_A,PATH_0035,1.2,63.88,15.06,102.17,2.78,0.184,18.88,1,NORMAL
2026-01-06 16:45:00,LOT_03,W_00,5,4,ETCHER_A,PATH_0042,0.89,66.35,15.47,101.49,2.32,0.123,17.2,1,NORMAL
2026-01-06 16:50:00,LOT_03,W_00,6,4,ETCHER_A,PATH_0034,0.96,62.82,13.74,98.39,2.36,0.183,16.71,1,NORMAL
2026-01-06 16:55:00,LOT_03,W_00,7,4,ETCHER_A,PATH_0030,1.37,65.46,14.98,101.77,3.57,0.179,18.55,1,NORMAL
2026-01-06 17:00:00,LOT_03,W_00,8,4,ETCHER_A,PATH_0013,0.88,62.31,15.67,100.86,2.22,0.171,13.51,1,NORMAL
2026-01-06 17:05:00,LOT_03,W_00,9,4,ETCHER_A,PATH_0013,1.28,62.61,15.01,102.0,3.2,0.206,18.14,1,NORMAL
2026-01-06 17:10:00,LOT_03,W_00,0,5,ETCHER_A,PATH_0018,1.38,64.86,14.82,97.7,3.49,0.189,18.7,1,NORMAL
2026-01-06 17:15:00,LOT_03,W_00,1,5,ETCHER_A,PATH_0032,0.82,66.56,15.18,100.24,1.9,0.119,15.84,1,NORMAL
2026-01-06 17:20:00,LOT_03,W_00,2,5,ETCHER_A,PATH_0032,1.17,66.87,14.93,102.74,2.91,0.139,16.88,1,NORMAL
2026-01-06 17:25:00,LOT_03,W_00,3,5,ETCHER_A,PATH_0035,1.06,85.09,14.71,93.66,2.73,-0.024,25.96,0,ERR-T101
2026-01-06 17:30:00,LOT_03,W_00,4,5,ETCHER_A,PATH_0039,1.22,63.95,14.32,100.71,2.9,0.185,,1,NORMAL
2026-01-06 17:35:00,LOT_03,W_00,5,5,ETCHER_A,PATH_0046,0.84,62.26,14.27,99.52,2.14,0.175,12.91,1,NORMAL
2026-01-06 17:40:00,LOT_03,W_00,6,5,ETCHER_A,PATH_0029,0.86,68.15,15.15,102.06,2.24,0.102,18.93,1,NORMAL
2026-01-06 17:45:00,LOT_03,W_00,7,5,ETCHER_A,PATH_0049,0.76,65.47,14.99,97.64,1.78,0.127,16.17,1,NORMAL
2026-01-06 17:50:00,LOT_03,W_00,8,5,ETCHER_A,PATH_0029,0.99,66.36,15.94,100.51,2.57,0.147,16.5,1,NORMAL
2026-01-06 17:55:00,LOT_03,W_00,9,5,ETCHER_A,PATH_0044,1.23,64.22,15.22,99.95,3.03,0.178,18.47,1,NORMAL
2026-01-06 18:00:00,LOT_03,W_00,0,6,ETCHER_A,PATH_0016,1.07,63.78,14.29,99.61,2.75,0.179,16.98,1,NORMAL
2026-01-06 18:05:00,LOT_03,W_00,1,6,ETCHER_A,PATH_0044,1.13,68.23,15.1,98.06,2.92,0.134,19.57,1,NORMAL
2026-01-06 18:10:00,LOT_03,W_00,2,6,ETCHER_A,PATH_0047,0.87,62.92,14.92,97.52,2.21,0.176,14.85,1,NORMAL
2026-01-06 18:15:00,LOT_03,W_00,3,6,ETCHER_A,PATH_0010,1.15,63.52,14.4,101.29,2.77,0.176,17.16,1,NORMAL
2026-01-06 18:20:00,LOT_03,W_00,4,6,ETCHER_A,PATH_0030,0.74,64.14,14.76,101.74,1.85,0.141,16.48,1,NORMAL
2026-01-06 18:25:00,LOT_03,W_00,5,6,ETCHER_A,PATH_0025,0.77,64.02,14.54,100.44,1.98,0.142,15.89,1,NORMAL
2026-01-06 18:30:00,LOT_03,W_00,6,6,ETCHER_A,PATH_0039,1.19,67.46,15.44,100.6,3.17,0.14,19.47,1,NORMAL
2026-01-06 18:35:00,LOT_03,W_00,7,6,ETCHER_A,PATH_0020,1.03,63.24,14.99,98.93,2.51,0.167,16.26,1,NORMAL
2026-01-06 18:40:00,LOT_03,W_00,8,6,ETCHER_A,PATH_0005,1.02,64.33,14.52,99.0,2.68,0.152,17.29,1,NORMAL
2026-01-06 18:45:00,LOT_03,W_00,9,6,ETCHER_A,PATH_0001,0.81,65.47,14.99,99.06,1.9,0.123,15.61,1,NORMAL
2026-01-06 18:50:00,LOT_03,W_00,0,7,ETCHER_A,PATH_0030,1.19,61.61,15.51,101.88,3.06,0.188,17.01,1,NORMAL
2026-01-06 18:55:00,LOT_03,W_00,1,7,ETCHER_A,PATH_0049,0.93,64.63,15.37,100.01,2.34,0.148,16.44,1,NORMAL
2026-01-06 19:00:00,LOT_03,W_00,2,7,ETCHER_A,PATH_0003,1.08,64.73,15.04,96.22,2.92,0.157,17.87,1,NORMAL
2026-01-06 19:05:00,LOT_03,W_00,3,7,ETCHER_A,PATH_0045,1.28,64.53,15.25,99.44,3.23,0.19,20.02,1,NORMAL
2026-01-06 19:10:00,LOT_03,W_00,4,7,ETCHER_A,PATH_0014,0.73,62.57,15.82,101.29,1.65,0.142,15.8,1,NORMAL
2026-01-06 19:15:00,LOT_03,W_00,5,7,ETCHER_A,PATH_0030,1.37,62.21,14.72,100.37,3.54,0.21,17.48,1,NORMAL
2026-01-06 19:20:00,LOT_03,W_00,6,7,ETCHER_A,PATH_0004,1.18,63.56,15.14,103.99,2.81,0.176,16.92,1,NORMAL
2026-01-06 19:25:00,LOT_03,W_00,7,7,ETCHER_A,PATH_0018,1.24,66.97,14.71,101.35,3.21,0.149,20.61,1,NORMAL
2026-01-06 19:30:00,LOT_03,W_00,8,7,ETCHER_A,PATH_0037,0.9,64.23,13.84,99.09,2.22,0.153,16.93,1,NORMAL
2026-01-06 19:35:00,LOT_03,W_00,9,7,ETCHER_A,PATH_0025,0.97,66.65,15.61,99.76,2.36,0.124,18.6,1,NORMAL
2026-01-06 19:40:00,LOT_03,W_00,0,8,ETCHER_A,PATH_0048,0.92,64.92,14.04,100.46,2.29,0.147,15.13,1,NORMAL
2026-01-06 19:45:00,LOT_03,W_00,1,8,ETCHER_A,PATH_0001,1.05,66.88,14.71,100.13,2.74,0.144,17.28,1,NORMAL
2026-01-06 19:50:00,LOT_03,W_00,2,8,ETCHER_A,PATH_0046,1.28,67.75,15.48,99.74,3.16,0.14,19.64,1,NORMAL
2026-01-06 19:55:00,LOT_03,W_00,3,8,ETCHER_A,PATH_0015,1.27,65.94,15.22,96.2,3.05,0.17,20.08,1,NORMAL
2026-01-06 20:00:00,LOT_03,W_00,4,8,ETCHER_A,PATH_0009,1.28,64.25,14.61,97.71,3.18,0.187,20.5,1,NORMAL
2026-01-06 20:05:00,LOT_03,W_00,5,8,ETCHER_A,PATH_0015,0.91,63.0,15.44,101.75,2.27,0.166,16.13,1,NORMAL
2026-01-06 20:10:00,LOT_03,W_00,6,8,ETCHER_A,PATH_0049,1.15,66.66,15.04,101.3,2.85,0.13,19.7,1,NORMAL
2026-01-06 20:15:00,LOT_03,W_00,7,8,ETCHER_A,PATH_0024,1.0,64.78,15.32,98.93,2.68,0.156,17.43,1,NORMAL
2026-01-06 20:20:00,LOT_03,W_00,8,8,ETCHER_A,PATH_0004,0.82,65.24,15.17,99.96,2.31,0.148,14.43,1,NORMAL
2026-01-06 20:25:00,LOT_03,W_00,9,8,ETCHER_A,PATH_0012,1.0,62.51,16.11,99.8,2.45,0.164,18.06,1,NORMAL
2026-01-06 20:30:00,LOT_03,W_00,0,9,ETCHER_A,PATH_0037,0.96,66.0,14.42,99.28,2.34,0.124,17.28,1,NORMAL
2026-01-06 20:35:00,LOT_03,W_00,1,9,ETCHER_A,PATH_0037,1.11,63.76,14.53,101.02,2.72,0.173,,1,NORMAL
2026-01-06 20:40:00,LOT_03,W_00,2,9,ETCHER_A,PATH_0043,0.94,66.3,14.51,98.43,2.32,0.128,17.92,1,NORMAL
2026-01-06 20:45:00,LOT_03,W_00,3,9,ETCHER_A,PATH_0006,1.24,64.6,14.34,99.84,3.09,0.194,17.25,1,NORMAL
2026-01-06 20:50:00,LOT_03,W_00,4,9,ETCHER_A,PATH_0039,1.18,64.5,14.73,97.91,3.03,0.185,17.63,1,NORMAL
2026-01-06 20:55:00,LOT_03,W_00,5,9,ETCHER_A,PATH_0046,0.82,65.94,14.99,102.57,2.07,0.121,14.91,1,NORMAL
2026-01-06 21:00:00,LOT_03,W_00,6,9,ETCHER_A,PATH_0024,1.24,64.83,15.02,100.13,2.97,0.18,20.02,1,NORMAL
2026-01-06 21:05:00,LOT_03,W_00,7,9,ETCHER_A,PATH_0011,1.27,65.07,14.91,98.3,3.11,0.181,16.97,1,NORMAL
2026-01-06 21:10:00,LOT_03,W_00,8,9,ETCHER_A,PATH_0013,1.33,62.84,15.07,100.24,3.12,0.199,18.04,1,NORMAL
2026-01-06 21:15:00,LOT_03,W_00,9,9,ETCHER_A,PATH_0034,0.95,81.5,15.07,99.2,2.5,-0.022,23.07,0,ERR-T101
2026-01-06 21:20:00,LOT_03,W_01,0,0,ETCHER_B,PATH_0025,0.91,75.37,15.86,97.24,2.28,0.027,18.77,1,NORMAL
2026-01-06 21:25:00,LOT_03,W_01,1,0,ETCHER_B,PATH_0007,1.16,70.62,14.72,92.16,3.03,0.122,19.25,1,NORMAL
2026-01-06 21:30:00,LOT_03,W_01,2,0,ETCHER_B,PATH_0004,0.84,69.03,14.59,102.29,2.03,0.099,18.34,1,NORMAL
2026-01-06 21:35:00,LOT_03,W_01,3,0,ETCHER_B,PATH_0008,0.96,70.71,15.55,96.22,2.27,0.089,20.71,1,NORMAL
2026-01-06 21:40:00,LOT_03,W_01,4,0,ETCHER_B,PATH_0020,1.27,70.49,15.42,95.91,3.27,0.118,21.09,1,NORMAL
2026-01-06 21:45:00,LOT_03,W_01,5,0,ETCHER_B,PATH_0029,0.88,75.26,14.65,93.57,2.39,0.032,20.33,1,NORMAL
2026-01-06 21:50:00,LOT_03,W_01,6,0,ETCHER_B,PATH_0045,0.77,79.09,15.23,94.74,1.94,-0.036,21.25,0,ERR-T101
2026-01-06 21:55:00,LOT_03,W_01,7,0,ETCHER_B,PATH_0046,0.73,71.21,15.1,107.15,1.9,0.056,18.43,1,NORMAL
2026-01-06 22:00:00,LOT_03,W_01,8,0,ETCHER_B,PATH_0010,1.15,68.37,15.06,99.16,2.8,0.119,18.99,1,NORMAL
2026-01-06 22:05:00,LOT_03,W_01,9,0,ETCHER_B,PATH_0043,1.06,73.15,15.36,95.81,2.57,0.07,20.59,1,NORMAL
2026-01-06 22:10:00,LOT_03,W_01,0,1,ETCHER_B,PATH_0034,0.84,72.58,14.89,93.2,2.11,0.068,18.51,1,NORMAL
2026-01-06 22:15:00,LOT_03,W_01,1,1,ETCHER_B,PATH_0026,1.19,63.53,15.04,96.74,3.05,0.172,16.48,1,NORMAL
2026-01-06 22:20:00,LOT_03,W_01,2,1,ETCHER_B,PATH_0041,0.81,74.09,15.75,105.76,1.91,0.045,21.66,1,NORMAL
2026-01-06 22:25:00,LOT_03,W_01,3,1,ETCHER_B,PATH_0049,1.26,67.57,14.61,89.46,3.18,0.149,20.87,1,NORMAL
2026-01-06 22:30:00,LOT_03,W_01,4,1,ETCHER_B,PATH_0003,1.13,69.54,15.39,94.04,2.93,0.121,19.16,1,NORMAL
2026-01-06 22:35:00,LOT_03,W_01,5,1,ETCHER_B,PATH_0006,1.26,67.96,14.55,96.06,3.27,0.136,19.61,1,NORMAL
2026-01-06 22:40:00,LOT_03,W_01,6,1,ETCHER_B,PATH_0005,1.03,67.68,14.65,96.86,2.54,0.135,17.71,1,NORMAL
2026-01-06 22:45:00,LOT_03,W_01,7,1,ETCHER_B,PATH_0005,0.93,68.78,15.3,99.58,2.34,0.113,18.16,1,NORMAL
2026-01-06 22:50:00,LOT_03,W_01,8,1,ETCHER_B,PATH_0047,1.23,74.14,15.65,95.22,3.11,0.079,22.01,1,NORMAL
